id,title,city,property,area(m²),price(TND),longitude,latitude,link
1895,À vendre terrain à hammem maarouf sousse derrière,Sousse Riadh à       Sousse Riadh      ,Terrain,10193,1 300 000,10.5952003,35.8014603,https://www.mubawab.tn/fr/a/7786577/%C3%A0-vendre-terrain-%C3%A0-hammem-maarouf-sousse-derri%C3%A8re
1896,Terrain zone touristique. Superficie 619 m²,Hammamet Nord à       Hammamet      ,Terrain,619,450 500,10.661894,36.419773,https://www.mubawab.tn/fr/a/7786383/terrain-zone-touristique-superficie-619-m%C2%B2
1897,Vente terrain à Monastir Ville. Surface totale 166 m².,Monastir Ville à       Monastir Ville      ,Terrain,166,33 000,10.815866207280745,35.749905080067535,https://www.mubawab.tn/fr/a/7786463/vente-terrain-%C3%A0-monastir-ville-surface-totale-166-m%C2%B2-
1898,A vendre 1309m² à Beni Wael Hammamet,Hammamet à       Hammamet      ,Terrain,1309,138 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7733334/a-vendre-1309m%C2%B2-%C3%A0-beni-wael-hammamet
1899,𝗧𝗲𝗿𝗿𝗮𝗶𝗻 𝗮 𝗩𝗲𝗻𝗱𝗿𝗲 Chiraa houmt souk,Houmt Souk à       Houmt Souk      ,Terrain,1075,500 000,10.85,33.866667,https://www.mubawab.tn/fr/a/7785759/---chiraa-houmt-souk
1900,Terrain  maison,Cité Brim à       Fouchana      ,Terrain,1000,350 000,10.16982,36.70107,https://www.mubawab.tn/fr/a/7785663/terrain-maison
1901,Terrain a vendre,Bouficha      ,Terrain,500,45 000,10.45554,36.30084,https://www.mubawab.tn/fr/a/7785071/terrain-a-vendre
1902,Beau terrain 7 mraja3,Sidi Salah à       Sakiet Ezzit      ,Terrain,6500,90 000,10.639794698357584,34.78299517062934,https://www.mubawab.tn/fr/a/7780588/beau-terrain-7-mraja3
1903,Terrain à vendre à Cité Al Yamama. Surface totale 100 m²,Cité Al Yamama à       Raoued      ,Terrain,100,20 000,10.191389,36.954444,https://www.mubawab.tn/fr/a/7784706/terrain-%C3%A0-vendre-%C3%A0-cit%C3%A9-al-yamama-surface-totale-100-m%C2%B2
1904,Terrain à vendre,Route Teniour à       Sfax Ville      ,Terrain,571,30 000,10.28607,36.763943,https://www.mubawab.tn/fr/a/7784511/terrain-%C3%A0-vendre
1905,Terrain,Route Teniour à       Sfax Ville      ,Terrain,750,20 000,10.28607,36.763943,https://www.mubawab.tn/fr/a/7784510/terrain
1906,Terrain à vendre. Surface totale 1100 m²,Bou Salem      ,Terrain,1100,110 000,8.7231929,36.613659,https://www.mubawab.tn/fr/a/7784057/terrain-%C3%A0-vendre-surface-totale-1100-m%C2%B2
1907,Vente de terrain à Hammam Lif. Surface totale 449 m²,Hammam Lif à       Hammam Lif      ,Terrain,449,300 000,10.3277,36.7311,https://www.mubawab.tn/fr/a/7781741/vente-de-terrain-%C3%A0-hammam-lif-surface-totale-449-m%C2%B2
1908,Terrain à Bizerte cité el weha,Bizerte      ,Terrain,200,70 000,9.866667,37.266667,https://www.mubawab.tn/fr/a/7782269/terrain-%C3%A0-bizerte-cit%C3%A9-el-weha
1909,Beau terrain à la vente. Superficie 250 m²,Soliman      ,Terrain,250,100 000,10.483333,36.7,https://www.mubawab.tn/fr/a/7782233/beau-terrain-%C3%A0-la-vente-superficie-250-m%C2%B2
1910,Terrain en vente à Sidi Hassine. Surface de 369 m²,Sidi Hassine à       Sidi Hassine      ,Terrain,369,600 000,8.7231929,36.613659,https://www.mubawab.tn/fr/a/7782154/terrain-en-vente-%C3%A0-sidi-hassine-surface-de-369-m%C2%B2
1911,8 titres de 1 hectare a vendre,Utique      ,Terrain,10000,350 000,10.069447971381502,37.05985347956229,https://www.mubawab.tn/fr/a/7781549/8-titres-de-1-hectare-a-vendre
1912,Vente terrai a menzel bourguiba,Menzel Bourguiba      ,Terrain,404,202 000,9.7674,37.1578,https://www.mubawab.tn/fr/a/7780645/vente-terrai-a-menzel-bourguiba
1913,Cebalat Ben Ammar Terrain à vendre,Cebalat Ben Ammar à       Sidi Thabet      ,Terrain,400,100 000,10.072339563848006,36.91067136260067,https://www.mubawab.tn/fr/a/7780522/cebalat-ben-ammar-terrain-%C3%A0-vendre
1914,Vente terrain à Khelidia,Khelidia à       Mornag      ,Terrain,20000,80 000,10.29964,36.68902,https://www.mubawab.tn/fr/a/7780548/vente-terrain-%C3%A0-khelidia
1915,Terrain à vendre. Superficie 874 m²,El Haouaria      ,Terrain,874,104 000,11.016667,37.05,https://www.mubawab.tn/fr/a/7779538/terrain-%C3%A0-vendre-superficie-874-m%C2%B2
1916,Terrain à vendre. Surface totale 144 m²,Menzel Bourguiba      ,Terrain,144,75 000,9.7674,37.1578,https://www.mubawab.tn/fr/a/7779532/terrain-%C3%A0-vendre-surface-totale-144-m%C2%B2
1917,Terrain bon occasion,Jemmal      ,Terrain,270,80 000,10.7419465,35.6209685,https://www.mubawab.tn/fr/a/7779196/terrain-bon-occasion
1918,Terrain à vendre mnihla olia 207m2 96500 dt,Mnihla à       Mnihla      ,Terrain,207,96 500,10.107411833320235,36.862888476374415,https://www.mubawab.tn/fr/a/7779190/terrain-%C3%A0-vendre-mnihla-olia-207m2-96500-dt
1919,Terrain pour investissement,Essaadi à       Sakiet Eddaier      ,Terrain,13894,490 000,10.50226,34.53163,https://www.mubawab.tn/fr/a/7778859/terrain-pour-investissement
1920,Terrain de 57500m² et plus de 600 olivier a vendre,Ajim à       Ajim      ,Terrain,57500,750 000,10.795224609640778,33.74773754896953,https://www.mubawab.tn/fr/a/7778471/terrain-de-57500m%C2%B2-et-plus-de-600-olivier-a-vendre
1921,Terrain à vendre,Le Bardo à       Le Bardo      ,Terrain,548,700 000,10.1344725,36.8144703,https://www.mubawab.tn/fr/a/7778223/terrain-%C3%A0-vendre
1922,Terrain avendre moknin,Moknine      ,Terrain,139,22 800,10.8819585,35.6328839,https://www.mubawab.tn/fr/a/7777959/terrain-avendre-moknin
1923,Terrain zone avenir,Hammamet Sud à       Hammamet      ,Terrain,1000,280 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7777631/terrain-zone-avenir
1924,Terrain vue imprenable,Menzel Temime      ,Terrain,500,120 000,10.941144,36.71195,https://www.mubawab.tn/fr/a/7777619/terrain-vue-imprenable
1925,Terrain habitation ind. En vente,Skanes à       Monastir Ville      ,Terrain,841,504 000,10.833333,35.783333,https://www.mubawab.tn/fr/a/7759587/terrain-habitation-ind-en-vente
1926,Terrain agricole de 8000m2 à Sidi Thabet,Sidi Thabet à       Sidi Thabet      ,Terrain,8000,960 000,10.2243965,36.8240829,https://www.mubawab.tn/fr/a/7777034/terrain-agricole-de-8000m2-%C3%A0-sidi-thabet
1927,Terrain près azur city,Bou Mhel à       Boumhel Bassatine      ,Terrain,150,52 500,10.34246,36.57724,https://www.mubawab.tn/fr/a/7762157/terrain-pr%C3%A8s-azur-city
1928,Terrain habitation ind. En vente,Ariana Ville      ,Terrain,321,208 650,10.19556,36.8625,https://www.mubawab.tn/fr/a/7776940/terrain-habitation-ind-en-vente
1929,Terrain a vendre,Chott Meriem à       Akouda      ,Terrain,10000,25 705 700,10.54783,35.951365,https://www.mubawab.tn/fr/a/7776033/terrain-a-vendre
1930,Terrain à bâtir à Raoued,Raoued à       Raoued      ,Terrain,1100,220 000,10.086816406250023,36.87792709253586,https://www.mubawab.tn/fr/a/7263757/terrain-%C3%A0-b%C3%A2tir-%C3%A0-raoued
1931,Terrain habitation ind. En vente,Monastir Ville      ,Terrain,185,75 000,10.8225,35.7678,https://www.mubawab.tn/fr/a/7729612/terrain-habitation-ind-en-vente
1932,Terrain Agricole a foukaia chott mariem a vendre,Chott Meriem à       Akouda      ,Terrain,1300,11 000,10.57,35.87,https://www.mubawab.tn/fr/a/7776287/terrain-agricole-a-foukaia-chott-mariem-a-vendre
1933,Achat de terrain. Surface de 250 m²,Kélibia      ,Terrain,250,50 000,11.0918,36.8493,https://www.mubawab.tn/fr/a/7775742/achat-de-terrain-surface-de-250-m%C2%B2
1934,Terrain a vendre,Khelidia à       Mornag      ,Terrain,600,132 000,10.29964,36.68902,https://www.mubawab.tn/fr/a/7775642/terrain-a-vendre
1935,Terrain à sidi Ali mekki,Ghar El Melh      ,Terrain,595,2 000 000,9.7506777,37.1303,https://www.mubawab.tn/fr/a/7774465/terrain-%C3%A0-sidi-ali-mekki
1936,Terrain d’un hectare à Hammamet sud,Hammamet Sud à       Hammamet      ,Terrain,9900,1 880 000,10.520967336448997,36.412263546036044,https://www.mubawab.tn/fr/a/7774173/terrain-d%E2%80%99un-hectare-%C3%A0-hammamet-sud
1937,Vente terrain. Superficie 2000 m²,Sidi Bou Ali Sousse      ,Terrain,2000,160 000,8.4931,35.11158,https://www.mubawab.tn/fr/a/7774074/vente-terrain-superficie-2000-m%C2%B2
1938,A vendre terrain constructible à soukra,Chotrana 3 à       La Soukra      ,Terrain,600,492 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7773869/a-vendre-terrain-constructible-%C3%A0-soukra
1939,Terrain R6 à vendre,Ezzahra à       Ezzahra      ,Terrain,500,750 000,10.16262,36.89147,https://www.mubawab.tn/fr/a/7773646/terrain-r6-%C3%A0-vendre
1940,Terrain à vendre Ain Trukia,Sfax Sud à       Sfax Sud      ,Terrain,10000,170 000,10.699911,34.668653,https://www.mubawab.tn/fr/a/7773596/terrain-%C3%A0-vendre-ain-trukia
1941,Terrain en vente. Surface de 1000 m²,Bou Argoub      ,Terrain,1000,200 000,10.55,36.54,https://www.mubawab.tn/fr/a/7773543/terrain-en-vente-surface-de-1000-m%C2%B2
1942,Terrain rafraf,Raf Raf      ,Terrain,986,70 000,10.197242197770608,37.18778116854768,https://www.mubawab.tn/fr/a/7761099/terrain-rafraf
1943,Terrain d'agriculture / activité indus,Sidi Salah à       Sakiet Ezzit      ,Terrain,4000,190 000,10.74848821331209,34.850632190707685,https://www.mubawab.tn/fr/a/7772391/terrain-d-agriculture-activit%C3%A9-indus
1944,Terrain en vente à Dar Fadhal. Surface de 100 m²,Dar Fadhal à       La Soukra      ,Terrain,100,80 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7772247/terrain-en-vente-%C3%A0-dar-fadhal-surface-de-100-m%C2%B2
1945,Terrain de 10 000m2,Utique      ,Terrain,10000,1 000 000,9.9465077,37.0075015,https://www.mubawab.tn/fr/a/7772207/terrain-de-10-000m2
1946,Terrain vue sur mer à Melloula Tabarka,Zone Touristique à       Tabarka      ,Terrain,419,90 000,8.7581,36.952,https://www.mubawab.tn/fr/a/7772169/terrain-vue-sur-mer-%C3%A0-melloula-tabarka
1947,Terrain clôturé en face de la mer de teboulbou,Gabès Sud      ,Terrain,450,120 000,10.116667,33.883333,https://www.mubawab.tn/fr/a/7771843/terrain-cl%C3%B4tur%C3%A9-en-face-de-la-mer-de-teboulbou
1948,Terrain à acheter. Superficie 1100 m²,Bou Argoub      ,Terrain,1100,90 000,10.55,36.54,https://www.mubawab.tn/fr/a/7771140/terrain-%C3%A0-acheter-superficie-1100-m%C2%B2
1949,Terrain à vendre à Sakiet Eddaier Sfax,Merkez Sebai à       Sakiet Eddaier      ,Terrain,534,85 000,10.769406126783922,34.80338619327951,https://www.mubawab.tn/fr/a/7770261/terrain-%C3%A0-vendre-%C3%A0-sakiet-eddaier-sfax
1950,Vente terrain. Surface totale 491 m²,Gafsa Sud      ,Terrain,491,650 000,8.788051,34.417865,https://www.mubawab.tn/fr/a/7770514/vente-terrain-surface-totale-491-m%C2%B2
1951,Terrain Soliman,Soliman      ,Terrain,1400,100 000,10.4918,36.6927,https://www.mubawab.tn/fr/a/7754842/terrain-soliman
1952,Terrain agricole grand bâtiment,Sidi Bou Ali Sousse      ,Terrain,5255,330 000,10.47619,35.958535,https://www.mubawab.tn/fr/a/7770225/terrain-agricole-grand-b%C3%A2timent
1953,Joli terrain,Chotrana 3 à       La Soukra      ,Terrain,590,501 500,10.254942117543733,36.88534390956966,https://www.mubawab.tn/fr/a/7769976/joli-terrain
1954,Terrain en vente à Agareb. Surface de 161439 m².,Agareb à       Agareb      ,Terrain,161439,778 000,10.528,34.7409,https://www.mubawab.tn/fr/a/7769877/terrain-en-vente-%C3%A0-agareb-surface-de-161439-m%C2%B2-
1955,Terrain à vendre à Cité Taieb Mhiri. Surface totale 100 m²,Cité Taieb Mhiri à       Mohamadia      ,Terrain,100,123 456,10.09106,36.64767,https://www.mubawab.tn/fr/a/7769292/terrain-%C3%A0-vendre-%C3%A0-cit%C3%A9-taieb-mhiri-surface-totale-100-m%C2%B2
1956,"Terrain d'Exception à Midoun, Djerba",Midoune à       Midoun      ,Terrain,510,500 000,11.0027267,33.8182675,https://www.mubawab.tn/fr/a/7769108/terrain-d-exception-%C3%A0-midoun-djerba
1957,Terrain agricole à vendre 200 hectares à Menzel Habib Gabès,Gabès à       Gabès Ville      ,Terrain,2000000,10 000,10.0926,33.8842,https://www.mubawab.tn/fr/a/7768888/terrain-agricole-%C3%A0-vendre-200-hectares-%C3%A0-menzel-habib-gab%C3%A8s
1958,Beau terrain à la vente à Gammarth. Superficie 600 m²,Gammarth à       La Marsa      ,Terrain,600,600 000,10.288893,36.917739,https://www.mubawab.tn/fr/a/7768829/beau-terrain-%C3%A0-la-vente-%C3%A0-gammarth-superficie-600-m%C2%B2
1959,Terrain de 480 M2 dans un lotissement privé,Bou Mhel à       Boumhel Bassatine      ,Terrain,480,185 000,10.34246,36.57724,https://www.mubawab.tn/fr/a/7768556/terrain-de-480-m2-dans-un-lotissement-priv%C3%A9
