id,title,city,property,area(m²),rooms,price(TND),longitude,latitude,link
1,Maison arabe à kélibia avec titre bleu,Kélibia      ,Maison,168,2,170 000,11.0918,36.8493,https://www.mubawab.tn/fr/a/7813308/maison-arabe-%C3%A0-k%C3%A9libia-avec-titre-bleu
2,Villa avec studio à hammem el ghezez,Hammam El Ghezaz      ,Maison,220,3,150 000,11.048549,36.930637,https://www.mubawab.tn/fr/a/7913074/villa-avec-studio-%C3%A0-hammem-el-ghezez
3,Une villa avec piscine de haut standing à Djerba,Djerba à       Djerba      ,Maison,175,3,780 000,10.8451467,33.8075978,https://www.mubawab.tn/fr/a/7953014/une-villa-avec-piscine-de-haut-standing-%C3%A0-djerba
4,Villa haut standing avec piscine proche de la mer,Djerba à       Djerba      ,Maison,125,3,600 000,10.8451467,33.8075978,https://www.mubawab.tn/fr/a/7761627/villa-haut-standing-avec-piscine-proche-de-la-mer
5,Vente maison pied dans l'eau Djerba Titre zone urbaine,Djerba à       Djerba      ,Maison,767,2,1 220 000,10.8451467,33.8075978,https://www.mubawab.tn/fr/a/7667871/vente-maison-pied-dans-l-eau-djerba-titre-zone-urbaine
6,Une maison avec piscine à vendre à Djerba,Djerba à       Djerba      ,Maison,550,3,435 000,10.85,33.86666700000001,https://www.mubawab.tn/fr/a/7667851/une-maison-avec-piscine-%C3%A0-vendre-%C3%A0-djerba
7,Villa à Djerba proche de la mer en zone urbaine,Djerba à       Djerba      ,Maison,270,3,670 000,10.8451467,33.8075978,https://www.mubawab.tn/fr/a/7887619/villa-%C3%A0-djerba-proche-de-la-mer-en-zone-urbaine
8,À vendre une maison avec piscine Djerba,Djerba à       Djerba      ,Maison,500,3,415 000,10.85,33.866667,https://www.mubawab.tn/fr/a/7667850/%C3%A0-vendre-une-maison-avec-piscine-djerba
9,Un Appartement S2 sur plan à La Soukra,La Soukra à       La Soukra      ,Maison,112,2,450 000,10.27417,36.88833,https://www.mubawab.tn/fr/a/7911775/un-appartement-s2-sur-plan-%C3%A0-la-soukra
10,Villa indépendante De Plain Pied S2 Avec Jardin À La Soukra,La Soukra à       La Soukra      ,Maison,400,3,590 000,10.27417,36.88833,https://www.mubawab.tn/fr/a/7937056/villa-ind%C3%A9pendante-de-plain-pied-s2-avec-jardin-%C3%A0-la-soukra
11,Villa individuelle en vente,Ezzahra à       Ezzahra      ,Maison,435,3,850 000,10.308149075110713,36.74785205840817,https://www.mubawab.tn/fr/a/7793617/villa-individuelle-en-vente
12,,Hammamet Sud à       Hammamet      ,Maison,170,3,550 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7907255/villa-bronco
13,Dar arbi a hammamet nord,Hammamet Nord à       Hammamet      ,Maison,162,2,247 500,10.61457,36.40108,https://www.mubawab.tn/fr/a/7956572/dar-arbi-a-hammamet-nord
14,Louez votre maison à La Soukra. 5 chambres agréables. Tout confort avec piscine et cheminée,La Soukra à       La Soukra      ,Maison,650,5,1 500 000 000,10.27417,36.88833,https://www.mubawab.tn/fr/a/7916144/louez-votre-maison-%C3%A0-la-soukra-5-chambres-agr%C3%A9ables-tout-confort-avec-piscine-et-chemin%C3%A9e
15,A vendre un RDC de villa à Borj Louzir,Ariana à       Ariana Ville      ,Maison,386,3,370 000,10.19556,36.8625,https://www.mubawab.tn/fr/a/7954234/a-vendre-un-rdc-de-villa-%C3%A0-borj-louzir
16,Triplex Alice à Vendre à La Soukra,La Soukra à       La Soukra      ,Maison,260,4,1 250 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7847354/triplex-alice-%C3%A0-vendre-%C3%A0-la-soukra
17,Villa Andrew à Vendre à Chotrana 1,Chotrana 1 à       La Soukra      ,Maison,850,4,690 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7906143/villa-andrew-%C3%A0-vendre-%C3%A0-chotrana-1
18,Jolie villa s3,Borj Louzir à       La Soukra      ,Maison,500,3,380 000,10.25,36.88333299999999,https://www.mubawab.tn/fr/a/7767688/jolie-villa-s3
19,A vendre deux maisons a bir bouragba,Bir Bouregba      ,Maison,150,4,220 000,10.5673,36.40662,https://www.mubawab.tn/fr/a/7960694/a-vendre-deux-maisons-a-bir-bouragba
20,Villa jumelée en vente,Hergla      ,Maison,675,4,480 000,10.5079,36.0301,https://www.mubawab.tn/fr/a/7960633/villa-jumel%C3%A9e-en-vente
21,Duplex S5 avec terrasse à l'aouina,Aouina à       La Marsa      ,Maison,270,5,820 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7878294/duplex-s5-avec-terrasse-%C3%A0-l-aouina
22,Un Duplex S4 direct promoteur à vendre à La Soukra,La Soukra à       La Soukra      ,Maison,183,4,756 000,10.27417,36.88833,https://www.mubawab.tn/fr/a/7739366/un-duplex-s4-direct-promoteur-%C3%A0-vendre-%C3%A0-la-soukra
23,Une Villa Neuve en cours de finition à La Soukra,La Soukra à       La Soukra      ,Maison,200,3,950 000,10.27417,36.88833,https://www.mubawab.tn/fr/a/7911326/une-villa-neuve-en-cours-de-finition-%C3%A0-la-soukra
24,Duplex s3 avec piscine de 100m² à Hammamet sud,Hammamet Sud à       Hammamet      ,Maison,100,3,540 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7960519/duplex-s3-avec-piscine-de-100m%C2%B2-%C3%A0-hammamet-sud
25,Villa de luxe avec piscine et vue de mer,Djerba à       Djerba      ,Maison,450,3,680 000,10.8451467,33.8075978,https://www.mubawab.tn/fr/a/7810344/villa-de-luxe-avec-piscine-et-vue-de-mer
26,Une Villa en triplex S5 avec piscine à vendre à La Soukra,La Soukra à       La Soukra      ,Maison,275,4,1 140 000,10.27417,36.88833,https://www.mubawab.tn/fr/a/7881622/une-villa-en-triplex-s5-avec-piscine-%C3%A0-vendre-%C3%A0-la-soukra
27,A Vendre Villa Jumelée à soukra,La Soukra à       La Soukra      ,Maison,227,4,1 050 000,10.213917937464212,36.86348925934452,https://www.mubawab.tn/fr/a/7847799/a-vendre-villa-jumel%C3%A9e-%C3%A0-soukra
28,Villa S4 Jumelée à La Soukra,La Soukra à       La Soukra      ,Maison,338,4,1 150 000,10.256177295856379,36.87329754401378,https://www.mubawab.tn/fr/a/7878183/villa-s4-jumel%C3%A9e-%C3%A0-la-soukra
29,A Vendre Une Villa Jumelée à Chotrana 1,Chotrana 1 à       La Soukra      ,Maison,372,5,1 280 000,10.22249141741749,36.88325255073358,https://www.mubawab.tn/fr/a/7855404/a-vendre-une-villa-jumel%C3%A9e-%C3%A0-chotrana-1
30,Duplex S4 à La Soukra Chotrana 1,Chotrana 1 à       La Soukra      ,Maison,234,4,750 000,10.217961,36.896544,https://www.mubawab.tn/fr/a/7707192/duplex-s4-%C3%A0-la-soukra-chotrana-1
31,Villa Jumelée à chotrana I,La Soukra à       La Soukra      ,Maison,240,3,750 000,10.223169060193714,36.88317593115942,https://www.mubawab.tn/fr/a/7450812/villa-jumel%C3%A9e-%C3%A0-chotrana-i
32,Villa Jumelée avec Piscine à laSoukra,La Soukra à       La Soukra      ,Maison,295,4,985 000,10.27417,36.88833,https://www.mubawab.tn/fr/a/7888888/villa-jumel%C3%A9e-avec-piscine-%C3%A0-lasoukra
33,A vendre villa s5 a 3km de Yasmine Hammmamet,Hammamet Sud à       Hammamet      ,Maison,1000,5,720 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7956083/a-vendre-villa-s5-a-3km-de-yasmine-hammmamet
34,Immeuble r3 à vendre à bouhsina,Bouhssina à       Sousse Ville      ,Maison,750,3,900 000,10.5967322,35.82129249999999,https://www.mubawab.tn/fr/a/7871050/immeuble-r3-%C3%A0-vendre-%C3%A0-bouhsina
35,Vente Duplex S4 à Cité El Khalil La Marsa,Cité El Khalil à       La Marsa      ,Maison,171,4,650 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7947223/vente-duplex-s4-%C3%A0-cit%C3%A9-el-khalil-la-marsa
36,A vendre maison r1 a Birboragba Hammamet nord,Hammamet Nord à       Hammamet      ,Maison,180,4,199 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7949468/a-vendre-maison-r1-a-birboragba-hammamet-nord
37,A vendre Villa 800 m² à Chotrana III La soukra,La Soukra à       La Soukra      ,Maison,800,6,1 050 000,10.27417,36.88833,https://www.mubawab.tn/fr/a/7876250/a-vendre-villa-800-m%C2%B2-%C3%A0-chotrana-iii-la-soukra
38,A vendre Villa Moderne à La Soukra,La Soukra à       La Soukra      ,Maison,958,4,2 000 000,10.222537217774319,36.8835815482385,https://www.mubawab.tn/fr/a/7903445/a-vendre-villa-moderne-%C3%A0-la-soukra
39,A vendre Duplex S4 à Chotrana I,Chotrana 1 à       La Soukra      ,Maison,190,4,800 000,10.222869997284857,36.88342644076738,https://www.mubawab.tn/fr/a/7872801/a-vendre-duplex-s4-%C3%A0-chotrana-i
40,A vendre une villa s6 avec jardin Chotrana,Chotrana 3 à       La Soukra      ,Maison,408,6,970 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7959309/a-vendre-une-villa-s6-avec-jardin-chotrana
41,Jolie villa S4 à Gammarth forêt,Gammarth à       La Marsa      ,Maison,305,4,1 600 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7944638/jolie-villa-s4-%C3%A0-gammarth-for%C3%AAt
42,Une villa a VENDRE a Chotrana 1,La Soukra à       La Soukra      ,Maison,200,2,480 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7915648/une-villa-a-vendre-a-chotrana-1
43,A vendre maison style arabesque à La Médina Tunis,La Medina      ,Maison,116,6,680 000,10.16596,36.81881,https://www.mubawab.tn/fr/a/7876875/a-vendre-maison-style-arabesque-%C3%A0-la-m%C3%A9dina-tunis
44,Superbe maison à vendre à Cité Ennour Jaafar. 2 chambres agréables. Jardin et terrasse,Cité Ennour Jaafar à       Raoued      ,Maison,104,2,145 000,9.537500000000001,33.88689999999999,https://www.mubawab.tn/fr/a/7959870/superbe-maison-%C3%A0-vendre-%C3%A0-cit%C3%A9-ennour-jaafar-2-chambres-agr%C3%A9ables-jardin-et-terrasse
45,Une Belle Villa avec piscine à vendre à La Soukra,La Soukra à       La Soukra      ,Maison,380,3,980 000,10.27417,36.88833,https://www.mubawab.tn/fr/a/7959844/une-belle-villa-avec-piscine-%C3%A0-vendre-%C3%A0-la-soukra
46,Villa s3 à kram,Le Kram à       Le Kram      ,Maison,300,3,585 000,10.316667,36.833333,https://www.mubawab.tn/fr/a/7959781/villa-s3-%C3%A0-kram
47,Villa a vendre a gammarth superieur,Gammarth Supérieur à       La Marsa      ,Maison,703,6,2 800 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7886190/villa-a-vendre-a-gammarth-superieur
48,Duplex s3 a jardins de Carthage,Les Jardins de Carthage à       Le Kram      ,Maison,263,3,1 070 000,10.316667,36.833333,https://www.mubawab.tn/fr/a/7906040/duplex-s3-a-jardins-de-carthage
49,Maison en Triplex Au Centre Ville Ras Jebel,Ras Jebel      ,Maison,160,7,420 000,9.7506777,37.1303,https://www.mubawab.tn/fr/a/7874772/maison-en-triplex-au-centre-ville-ras-jebel
50,Maison en vente à Hergla,Hergla      ,Maison,250,3,300 000,10.5079,36.0301,https://www.mubawab.tn/fr/a/7824860/maison-en-vente-%C3%A0-hergla
51,Villa en vente à AFH Hergla,Hergla      ,Maison,360,3,495 000,10.5079,36.0301,https://www.mubawab.tn/fr/a/7889173/villa-en-vente-%C3%A0-afh-hergla
52,Duplex S3 HST aux berges du lac2,Chotrana 1 à       La Soukra      ,Maison,179,3,900 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7951407/duplex-s3-hst-aux-berges-du-lac2
53,A vendre une villa s5 avec piscine à Gammarth,La Marsa à       La Marsa      ,Maison,800,7,1 850 000,10.2762232,36.8941992,https://www.mubawab.tn/fr/a/7923779/a-vendre-une-villa-s5-avec-piscine-%C3%A0-gammarth
54,A vendre une villa en S4 avec piscine à Gammarth Supérieur,Gammarth à       La Marsa      ,Maison,630,4,2 300 000,10.3099394,36.8931787,https://www.mubawab.tn/fr/a/7859786/a-vendre-une-villa-en-s4-avec-piscine-%C3%A0-gammarth-sup%C3%A9rieur
55,Un immeuble R2 à vendre,Mnihla à       Mnihla      ,Maison,403,9,980 000,10.1157421,36.8567806,https://www.mubawab.tn/fr/a/7919158/un-immeuble-r2-%C3%A0-vendre
56,Maison de 143m2 sur un terrain de 612m2,El Menzah 5 à       Ariana Ville      ,Maison,612,3,1 300 000,10.19556,36.8625,https://www.mubawab.tn/fr/a/7959064/maison-de-143m2-sur-un-terrain-de-612m2
57,Villa à vendre à Midoun Djerba,Midoune à       Midoun      ,Maison,359,4,650 000,10.85,33.866667,https://www.mubawab.tn/fr/a/7910703/villa-%C3%A0-vendre-%C3%A0-midoun-djerba
58,Villa s4 avec piscine hammamet,Hammamet à       Hammamet      ,Maison,350,4,780 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7821895/villa-s4-avec-piscine-hammamet
59,Duplex inachevé,Les Jardins d'El Menzah 2 à       Ariana Ville      ,Maison,228,4,750 000,10.19556,36.8625,https://www.mubawab.tn/fr/a/7867719/duplex-inachev%C3%A9
60,"Maison style américain à Beni Nafa, Bizert",Bizerte      ,Maison,100,3,110 000,9.866667,37.266667,https://www.mubawab.tn/fr/a/7869260/maison-style-am%C3%A9ricain-%C3%A0-beni-nafa-bizert
61,Duplex à Beni Nafaa Bizerte,Bizerte      ,Maison,150,4,300 000,9.866667,37.266667,https://www.mubawab.tn/fr/a/7874242/duplex-%C3%A0-beni-nafaa-bizerte
62,"Réf 2499: villa à Quelque mètres de la mer, à Rafr",Raf Raf      ,Maison,200,2,300 000,9.7506777,37.1303,https://www.mubawab.tn/fr/a/7794499/r%C3%A9f-2499-villa-%C3%A0-quelque-m%C3%A8tres-de-la-mer-%C3%A0-rafr
63,"Maison s2 à Ras Jebel, Bizerte",Ras Jebel      ,Maison,115,2,150 000,9.7506777,37.1303,https://www.mubawab.tn/fr/a/7882478/maison-s2-%C3%A0-ras-jebel-bizerte
64,Manar 2: Villa à démolir en vente,El Manar 2 à       El Menzah      ,Maison,480,4,950 000,10.152483,36.8385618,https://www.mubawab.tn/fr/a/7854283/manar-2-villa-%C3%A0-d%C3%A9molir-en-vente
65,A Vendre Villa à jardin d'el Menzah 1,Les Jardins d'El Menzah 1 à       Ariana Ville      ,Maison,230,3,630 000,10.19556,36.8625,https://www.mubawab.tn/fr/a/7941331/a-vendre-villa-%C3%A0-jardin-d-el-menzah-1
66,Une maison à vivre,Les Jardins d'El Menzah 2 à       Ariana Ville      ,Maison,299,2,550 000,10.134291,36.859673,https://www.mubawab.tn/fr/a/7841520/une-maison-%C3%A0-vivre
67,Immeuble Lunja à Vendre à Bhar Lazreg,Bhar Lazreg à       La Marsa      ,Maison,112,4,430 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7758097/immeuble-lunja-%C3%A0-vendre-%C3%A0-bhar-lazreg
68,À vendre duplex avec piscine à la soukra,La Soukra à       La Soukra      ,Maison,25116,3,1 005 100,10.27417,36.88833000000001,https://www.mubawab.tn/fr/a/7914065/%C3%A0-vendre-duplex-avec-piscine-%C3%A0-la-soukra
69,À vendre une villa avec piscine à Gammarth,Gammarth à       La Marsa      ,Maison,350,3,1 850 000,10.288893,36.917739,https://www.mubawab.tn/fr/a/7910900/%C3%A0-vendre-une-villa-avec-piscine-%C3%A0-gammarth
70,A vendre un duplex a Hammamet,Hammamet Sud à       Hammamet      ,Maison,180,3,275 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7896879/a-vendre-un-duplex-a-hammamet
71,Villa Marguerite à Vendre à Cité Les Jardins Tunis,Tunis Belvedere à       El Menzah      ,Maison,425,6,1 400 000,10.164723,36.845235,https://www.mubawab.tn/fr/a/7959133/villa-marguerite-%C3%A0-vendre-%C3%A0-cit%C3%A9-les-jardins-tunis
72,A Vendre une villa s4 jumelée Bhar Lazreg,Bhar Lazreg à       La Marsa      ,Maison,141,4,380 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7959047/a-vendre-une-villa-s4-jumel%C3%A9e-bhar-lazreg
73,Marsa cube front mer,La Marsa à       La Marsa      ,Maison,400,3,5 000 000,10.325278000000003,36.87638899999999,https://www.mubawab.tn/fr/a/7833230/marsa-cube-front-mer
74,Une villa inachevée situé à Raoued Plage,Raoued à       Raoued      ,Maison,620,4,360 000,10.191389,36.954444,https://www.mubawab.tn/fr/a/7928423/une-villa-inachev%C3%A9e-situ%C3%A9-%C3%A0-raoued-plage
75,A vendre TRIPLEX _ S5,Les Jardins d'El Menzah 1 à       Ariana Ville      ,Maison,100,5,380 000,10.19556,36.8625,https://www.mubawab.tn/fr/a/7958736/a-vendre-triplex-s5
76,Villa R1 Deux étages séparés à vendre,Ksar Said à       Le Bardo      ,Maison,198,3,680 000,10.13736,36.83017,https://www.mubawab.tn/fr/a/7956329/villa-r1-deux-%C3%A9tages-s%C3%A9par%C3%A9s-%C3%A0-vendre
77,A vendre une villa avec piscine en S4 a Gammarth Supérieur,Gammarth Supérieur à       La Marsa      ,Maison,900,5,2 900 000,10.3099394,36.8931787,https://www.mubawab.tn/fr/a/7917557/a-vendre-une-villa-avec-piscine-en-s4-a-gammarth-sup%C3%A9rieur
78,Duplex S4 à Borj Cedria pas loin de la mer,Borj Cedria à       Hammam Chatt      ,Maison,145,4,270 000,10.16596,36.818810000000006,https://www.mubawab.tn/fr/a/7590777/duplex-s4-%C3%A0-borj-cedria-pas-loin-de-la-mer
79,A vendre Maison S3 à Sidi Hammed Hammamet,Hammamet Sud à       Hammamet      ,Maison,250,3,250 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7917550/a-vendre-maison-s3-%C3%A0-sidi-hammed-hammamet
80,Villa en bande en vente,Bhar Lazreg à       La Marsa      ,Maison,178,9,720 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7873548/villa-en-bande-en-vente
81,À vendre villa de maître dans les vergers de beni khiar,Nabeul à       Nabeul      ,Maison,5500,3,1 170 000,10.73505,36.45056,https://www.mubawab.tn/fr/a/7859791/%C3%A0-vendre-villa-de-ma%C3%AEtre-dans-les-vergers-de-beni-khiar
82,À vendre Bungalow en s2 à El Monchar Hammamet,Hammamet à       Hammamet      ,Maison,400,2,300 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7933651/%C3%A0-vendre-bungalow-en-s2-%C3%A0-el-monchar-hammamet
83,Villa de 375 m² sur terrain de 475 m² à Borj louzir ariana,Borj Louzir à       La Soukra      ,Maison,475,5,750 000,10.2123551,36.8650901,https://www.mubawab.tn/fr/a/7958680/villa-de-375-m%C2%B2-sur-terrain-de-475-m%C2%B2-%C3%A0-borj-louzir-ariana
84,A vendre deux maison a bir bouragba,Bir Bouregba      ,Maison,150,2,220 000,10.5673,36.40662,https://www.mubawab.tn/fr/a/7958573/a-vendre-deux-maison-a-bir-bouragba
85,A vendre une villa s5 avec piscine à Gammarth,La Marsa à       La Marsa      ,Maison,700,7,2 000 000,10.2762232,36.8941992,https://www.mubawab.tn/fr/a/7908840/a-vendre-une-villa-s5-avec-piscine-%C3%A0-gammarth
86,"A vendre maison zone touristique Mrezga, Hammamet",Hammamet Nord à       Hammamet      ,Maison,140,5,290 000,10.681947906554477,36.42754595386327,https://www.mubawab.tn/fr/a/7907935/a-vendre-maison-zone-touristique-mrezga-hammamet
87,À vendre Villa avec piscine de 870 m² sur un terr,Cité El Wafa à       Nabeul      ,Maison,747,5,2 300 000,10.684428,36.439144,https://www.mubawab.tn/fr/a/7958484/%C3%A0-vendre-villa-avec-piscine-de-870-m%C2%B2-sur-un-terr
88,A Vendre Un Joli Duplex Haut Standing S3 Jamais Habité à Choutrana 2,La Soukra      ,Maison,191,3,785 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7902016/a-vendre-un-joli-duplex-haut-standing-s3-jamais-habit%C3%A9-%C3%A0-choutrana-2
89,Villa s4 avec piscine à vendre à la Marsa,Cité Du Stade à       La Marsa      ,Maison,723,3,2 000 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7958243/villa-s4-avec-piscine-%C3%A0-vendre-%C3%A0-la-marsa
90,Villa Spacieuse Et Élégante À Mornaguia,Mornaguia à       Mornaguia      ,Maison,465,3,450 000,9.9089889,36.8094099,https://www.mubawab.tn/fr/a/7958097/villa-spacieuse-et-%C3%A9l%C3%A9gante-%C3%A0-mornaguia
91,Belle villa style arabesque a Hammamet sud,Hammamet Sud à       Hammamet      ,Maison,670,3,750 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7957818/belle-villa-style-arabesque-a-hammamet-sud
92,Une Villa indépendante S4 à vendre à La Soukra,La Soukra à       La Soukra      ,Maison,400,4,970 000,10.27417,36.88833,https://www.mubawab.tn/fr/a/7914043/une-villa-ind%C3%A9pendante-s4-%C3%A0-vendre-%C3%A0-la-soukra
93,Belle maison a Hammamet sud,Hammamet Sud à       Hammamet      ,Maison,197,2,280 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7957751/belle-maison-a-hammamet-sud
94,A vendre appartement S3 A Sidi Daoued,Sidi Daoued à       La Marsa      ,Maison,174,3,640 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7867386/a-vendre-appartement-s3-a-sidi-daoued
95,Vente – Villa à La Marsa,La Marsa à       La Marsa      ,Maison,437,3,1 800 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7927895/vente-%E2%80%93-villa-%C3%A0-la-marsa
96,Maison arabe 305 m² au centre ville Kelibia,Kélibia      ,Maison,305,4,210 000,11.0918,36.8493,https://www.mubawab.tn/fr/a/7642271/maison-arabe-305-m%C2%B2-au-centre-ville-kelibia
97,Maison arabe 490 m² au centre ville kelibia,Kélibia      ,Maison,490,5,250 000,11.0918,36.8493,https://www.mubawab.tn/fr/a/6773225/maison-arabe-490-m%C2%B2-au-centre-ville-kelibia
98,Maison inachevée à cité riadh,Kélibia      ,Maison,260,4,330 000,11.0918,36.8493,https://www.mubawab.tn/fr/a/7303578/maison-inachev%C3%A9e-%C3%A0-cit%C3%A9-riadh
99,"À vendre: villa S4 coté mer sidi mahrsi, Nabeul",Sidi El Mahrsi à       Nabeul      ,Maison,834,4,1 750 000,10.73505,36.45056,https://www.mubawab.tn/fr/a/7940506/%C3%A0-vendre-villa-s4-cot%C3%A9-mer-sidi-mahrsi-nabeul
100,À vendre Joli Duplex à Jinene Hammamet,Hammamet à       Hammamet      ,Maison,167,3,920 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7938205/%C3%A0-vendre-joli-duplex-%C3%A0-jinene-hammamet
101,À vendre Villa Pied dans l'eau à Beni Khiar,Nabeul à       Nabeul      ,Maison,245,3,650 000,10.73505,36.45056,https://www.mubawab.tn/fr/a/7942788/%C3%A0-vendre-villa-pied-dans-l-eau-%C3%A0-beni-khiar
102,A vendre une villa à SAHLOUL,Sahloul à       Sousse Jaouhara      ,Maison,350,8,950 000,10.622471,35.832439,https://www.mubawab.tn/fr/a/7912770/a-vendre-une-villa-%C3%A0-sahloul
103,Vente villa cite les pins,La Marsa à       La Marsa      ,Maison,440,4,1 550 000,10.2564551,36.8590944,https://www.mubawab.tn/fr/a/7901873/vente-villa-cite-les-pins
104,A vendre une villa sur deux niveaux à bayrem tounsi,Le Bardo à       Le Bardo      ,Maison,463,6,749 000,10.13736,36.83017,https://www.mubawab.tn/fr/a/7912705/a-vendre-une-villa-sur-deux-niveaux-%C3%A0-bayrem-tounsi
105,Maison avec piscine à kelibia,Kélibia      ,Maison,269,3,400 000,11.0918,36.8493,https://www.mubawab.tn/fr/a/7900784/maison-avec-piscine-%C3%A0-kelibia
106,À vendre villa de charme à Craxi Hamammet nord,Hammamet à       Hammamet      ,Maison,250,3,750 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7877966/%C3%A0-vendre-villa-de-charme-%C3%A0-craxi-hamammet-nord
107,A vendre une villa jumelée en S4 avec piscine à la Soukra,La Soukra à       La Soukra      ,Maison,236,5,1 250 000,10.27417,36.88833,https://www.mubawab.tn/fr/a/7889741/a-vendre-une-villa-jumel%C3%A9e-en-s4-avec-piscine-%C3%A0-la-soukra
108,A vendre villa de haut standing à kantaoui,Cité de la Plage à       Hammam Sousse      ,Maison,860,6,3 500 000,10.5972,35.8569,https://www.mubawab.tn/fr/a/7926364/a-vendre-villa-de-haut-standing-%C3%A0-kantaoui
109,À vendre coquette villa à Afh Mrezga,Cité El Wafa à       Nabeul      ,Maison,269,2,620 000,10.73505,36.45056,https://www.mubawab.tn/fr/a/7916937/%C3%A0-vendre-coquette-villa-%C3%A0-afh-mrezga
110,À vendre coquette villa à Craxi Hamammet nord,Hammamet Nord à       Hammamet      ,Maison,225,3,670 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7878565/%C3%A0-vendre-coquette-villa-%C3%A0-craxi-hamammet-nord
111,Maison à retaper,Mutuelle Ville à       El Menzah      ,Maison,586,3,1 420 000,10.1641474,36.8316382,https://www.mubawab.tn/fr/a/7957243/maison-%C3%A0-retaper
112,A venrde villa s4 a cité des juges marsa,Cité des Juges à       La Marsa      ,Maison,401,5,850 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7857676/a-venrde-villa-s4-a-cit%C3%A9-des-juges-marsa
113,Coquette villa vue sur mer,Hammamet Nord à       Hammamet      ,Maison,210,3,850 000,10.661894,36.419773,https://www.mubawab.tn/fr/a/7957131/coquette-villa-vue-sur-mer
114,A vendre belle maison avec garage a Hammamet sud,Hammamet Sud à       Hammamet      ,Maison,300,2,290 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7956978/a-vendre-belle-maison-avec-garage-a-hammamet-sud
115,A vendre duplex gammarth,Gammarth à       La Marsa      ,Maison,214,4,595 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7792272/a-vendre-duplex-gammarth
116,Villa Rochefort à Vendre à Bhar Lazreg,Bhar Lazreg à       La Marsa      ,Maison,326,3,530 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7849792/villa-rochefort-%C3%A0-vendre-%C3%A0-bhar-lazreg
117,Immeuble Gloria à Vendre à Carthage Salambo,Salambo à       Carthage      ,Maison,270,6,1 160 000,10.3258,36.8566,https://www.mubawab.tn/fr/a/7956623/immeuble-gloria-%C3%A0-vendre-%C3%A0-carthage-salambo
118,Luxe duplex à chotrana 1,Chotrana 1 à       La Soukra      ,Maison,220,7,870 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7941216/luxe-duplex-%C3%A0-chotrana-1
119,A Vendre Villa spacieuse à Bhar Lazreg,Bhar Lazreg à       La Marsa      ,Maison,932,5,1 000 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7914030/a-vendre-villa-spacieuse-%C3%A0-bhar-lazreg
120,Maison 209 m² à cité riadh Kelibia,Kélibia      ,Maison,209,3,350 000,11.0918,36.8493,https://www.mubawab.tn/fr/a/7118691/maison-209-m%C2%B2-%C3%A0-cit%C3%A9-riadh-kelibia
121,Maison à forte potentiel à Denden Mannouba,Denden à       La Manouba      ,Maison,570,3,840 000,10.05538,36.778549999999996,https://www.mubawab.tn/fr/a/7896828/maison-%C3%A0-forte-potentiel-%C3%A0-denden-mannouba
122,Coquette villa,Hammam Lif à       Hammam Lif      ,Maison,330,4,820 000,10.162620000000002,36.891470000000005,https://www.mubawab.tn/fr/a/7956086/coquette-villa
123,Villa Neuf au cœur centre ville Tunis,La Medina      ,Maison,375,5,950 000,10.171726,36.798013,https://www.mubawab.tn/fr/a/7822500/villa-neuf-au-c%C5%93ur-centre-ville-tunis
124,Villa 530m2 à Menzah 5 Direct particulier,El Menzah 5 à       Ariana Ville      ,Maison,530,6,1 200 000,10.19556,36.8625,https://www.mubawab.tn/fr/a/7700713/villa-530m2-%C3%A0-menzah-5-direct-particulier
